rg5425 2017 6 29 0 0 0.04514
rg5425 2017 6 29 0 1 0.04509
rg5425 2017 6 29 0 2 0.04504
rg5425 2017 6 29 0 3 0.04499
rg5425 2017 6 29 0 4 0.04495
rg5425 2017 6 29 0 5 0.0449
rg5425 2017 6 29 0 6 0.04485
rg5425 2017 6 29 0 7 0.0448
rg5425 2017 6 29 0 8 0.04475
rg5425 2017 6 29 0 9 0.0447
rg5425 2017 6 29 0 10 0.04466
rg5425 2017 6 29 0 11 0.04461
rg5425 2017 6 29 0 12 0.04456
rg5425 2017 6 29 0 13 0.04451
rg5425 2017 6 29 0 14 0.04446
rg5425 2017 6 29 0 15 0.04441
rg5425 2017 6 29 0 16 0.04437
rg5425 2017 6 29 0 17 0.04432
rg5425 2017 6 29 0 18 0.04427
rg5425 2017 6 29 0 19 0.04422
rg5425 2017 6 29 0 20 0.04417
rg5425 2017 6 29 0 21 0.04412
rg5425 2017 6 29 0 22 0.04408
rg5425 2017 6 29 0 23 0.04403
rg5425 2017 6 29 0 24 0.04398
rg5425 2017 6 29 0 25 0.04393
rg5425 2017 6 29 0 26 0.04388
rg5425 2017 6 29 0 27 0.04383
rg5425 2017 6 29 0 28 0.04379
rg5425 2017 6 29 0 29 0.04374
rg5425 2017 6 29 0 30 0.04369
rg5425 2017 6 29 0 31 0.04364
rg5425 2017 6 29 0 32 0.04359
rg5425 2017 6 29 0 33 0.04355
rg5425 2017 6 29 0 34 0.0435
rg5425 2017 6 29 0 35 0.04345
rg5425 2017 6 29 0 36 0.0434
rg5425 2017 6 29 0 37 0.04335
rg5425 2017 6 29 0 38 0.0433
rg5425 2017 6 29 0 39 0.04326
rg5425 2017 6 29 0 40 0.04321
rg5425 2017 6 29 0 41 0.04316
rg5425 2017 6 29 0 42 0.04311
rg5425 2017 6 29 0 43 0.04306
rg5425 2017 6 29 0 44 0.04301
rg5425 2017 6 29 0 45 0.04297
rg5425 2017 6 29 0 46 0.04292
rg5425 2017 6 29 0 47 0.04287
rg5425 2017 6 29 0 48 0.04282
rg5425 2017 6 29 0 49 0.04277
rg5425 2017 6 29 0 50 0.04272
rg5425 2017 6 29 0 51 0.04268
rg5425 2017 6 29 0 52 0.04263
rg5425 2017 6 29 0 53 0.04258
rg5425 2017 6 29 0 54 0.04253
rg5425 2017 6 29 0 55 0.04248
rg5425 2017 6 29 0 56 0.04243
rg5425 2017 6 29 0 57 0.04239
rg5425 2017 6 29 0 58 0.04234
rg5425 2017 6 29 0 59 0.04229
rg5425 2017 6 29 1 0 0.04224
rg5425 2017 6 29 1 1 0.04219
rg5425 2017 6 29 1 2 0.04214
rg5425 2017 6 29 1 3 0.0421
rg5425 2017 6 29 1 4 0.04205
rg5425 2017 6 29 1 5 0.042
rg5425 2017 6 29 1 6 0.04195
